time,G_isyn_dend
11808.6,0.018525551
11808.7,0.005081993
11808.8,0.016925447
11808.9,0.016869093
11809,0.013094613
11809.1,0.020602068
11809.2,0.02258706
11809.3,0.011409874
11809.4,0.014787393
11809.5,0.014907155
11809.6,0.022164208
11809.7,0.013943967
11809.8,0.025139966
11809.9,0.022955407
11810,0.027754329
11810.1,0.013352701
11810.2,0.021534237
11810.3,0.013799812
11810.4,0.026441232
11810.5,0.039188371
11810.6,0.022909348
11810.7,0.02103236
11810.8,0.012314129
11810.9,0.026055596
11811,0.004842237
11811.1,0.009927331
11811.2,0.008723274
11811.3,0.014630347
11811.4,0.016390423
11811.5,0.023336627
11811.6,0.019695074
11811.7,0.019522562
11811.8,0.025178921
11811.9,0.023286322
11812,0.016565187
11812.1,0.019109729
11812.2,0.021069935
11812.3,0.020259549
11812.4,0.019728083
11812.5,0.012331204
11812.6,0.02211958
11812.7,0.013023118
11812.8,0.009966975
11812.9,0.024012958
11813,0.022183423
11813.1,0.025576285
11813.2,0.025590139
11813.3,0.022472703
11813.4,0.007454295
11813.5,0.026733223
11813.6,0.001723805
11813.7,0.011900579
11813.8,0.013046929
11813.9,0.022801691
11814,0.017540313
11814.1,0.013258636
11814.2,0.026531758
11814.3,0.014322804
11814.4,0.023604022
11814.5,0.036786857
11814.6,0.010577005
11814.7,0.030320303
11814.8,0.006359415
11814.9,0.017869886
11815,0.00063471
11815.1,0.00375504
11815.2,0.024517166
11815.3,0.015067745
11815.4,0.023109661
11815.5,0.0257308
11815.6,0.004551195
11815.7,0.020365676
11815.8,0.020217528
11815.9,0.010794687
11816,0.000601648
11816.1,0.025571571
11816.2,0.013173963
11816.3,0.025888268
11816.4,0.016048134
11816.5,0.011289869
11816.6,0.009477405
11816.7,0.012148167
11816.8,0.026388819
11816.9,0.005703956
11817,0.014517361
11817.1,0.007829158
11817.2,0.009799816
11817.3,0.018576241
11817.4,0.013019908
11817.5,0.016420875
11817.6,0.040652246
11817.7,0.020989599
11817.8,0.014954163
11817.9,0.020201916
11818,0.015359079
11818.1,0.017435371
11818.2,0
11818.3,0.010335982
11818.4,0.025565594
11818.5,0.008789135
11818.6,0.008112112
11818.7,0.0190283
11818.8,0.018764024
11818.9,0.020682789
11819,0.020563312
11819.1,0.023964705
11819.2,0.013610407
11819.3,0.018978706
11819.4,0.007474668
11819.5,0.035675203
11819.6,0.004554342
11819.7,0.027418438
11819.8,0.018031527
11819.9,0.021173231
11820,0.019834079
11820.1,0.009473804
11820.2,0.019400025
11820.3,0.014813221
11820.4,0.018315727
11820.5,0.022724334
11820.6,0.019515299
11820.7,0.019971029
11820.8,0.01409631
11820.9,0.014701357
11821,0.027471862
11821.1,0.015649389
11821.2,0.029448937
11821.3,0.00809901
11821.4,0.024133812
11821.5,0.030475051
11821.6,0.022231153
11821.7,0.007514968
11821.8,0.012794964
11821.9,0.020679639
11822,0.024374831
11822.1,0.026141626
11822.2,0.012801073
11822.3,0
11822.4,0.018550553
11822.5,0.010437117
11822.6,0.022784541
11822.7,0.010563836
11822.8,0.023790144
11822.9,0.007749723
11823,0.023830601
11823.1,0.016613242
11823.2,0
11823.3,0.019220545
11823.4,0.02268209
11823.5,0.020515497
11823.6,0.027923965
11823.7,0.01955059
11823.8,0.012963446
11823.9,0.019513756
11824,0.005563579
11824.1,0.016384749
11824.2,0.02296657
11824.3,0.017191231
11824.4,0.019961727
11824.5,0.024528713
11824.6,0.010689646
11824.7,0.02174159
11824.8,0.009829613
11824.9,0.025948636
11825,0.018631714
11825.1,0.028083269
11825.2,0.007075096
11825.3,0.024176271
11825.4,0.023352923
11825.5,0.021882937
11825.6,0.021035376
11825.7,0.015809097
11825.8,0.031518885
11825.9,0.024797971
11826,0.024946893
11826.1,0.018892721
11826.2,0.012738829
11826.3,0.022376895
11826.4,0.025227151
11826.5,0.008775564
11826.6,0.019700652
11826.7,0.024977561
11826.8,0.024631406
11826.9,0.015558719
11827,0.025389905
11827.1,0.012889346
11827.2,0.011479272
11827.3,0.020706351
11827.4,0.032643382
11827.5,0.024559799
11827.6,0.016210961
11827.7,0.024372519
11827.8,0.008387939
11827.9,0.030521543
11828,0.01632551
11828.1,0.017011148
11828.2,0.02133175
11828.3,0.022855211
11828.4,0.008063476
11828.5,0.017755283
11828.6,0.014589909
11828.7,0.014408739
11828.8,0.006951409
11828.9,0.014269207
11829,0.033597589
11829.1,0.024261611
11829.2,0.004908304
11829.3,0.0030139
11829.4,0.034123867
11829.5,0.023697962
11829.6,0.010321223
11829.7,0.012894342
11829.8,0.022706315
11829.9,0.019758187
11830,0.011789685
11830.1,0.022892619
11830.2,0.014273748
11830.3,0.017864068
11830.4,0.017099711
11830.5,0.016066702
11830.6,0.029054719
11830.7,0.012809254
11830.8,0.019799373
11830.9,0.015701794
11831,0.02494242
11831.1,0.017193765
11831.2,0.022616194
11831.3,0.036577434
11831.4,0.022115753
11831.5,0.033271752
11831.6,0.027529604
11831.7,0.02549172
11831.8,0.023596334
11831.9,0.015826577
11832,0.026105028
11832.1,0.02635958
11832.2,0.030638216
11832.3,0.030203429
11832.4,0.02448553
11832.5,0.003812988
11832.6,0.01582881
11832.7,0.032431814
11832.8,0.024878398
11832.9,0.028162504
11833,0.022741029
11833.1,0.016909573
11833.2,0.010176567
11833.3,0.033322511
11833.4,0.018740722
11833.5,0.021782479
11833.6,0.021927284
11833.7,0.029918686
11833.8,0.023593785
11833.9,0.007750372
11834,0.009866522
11834.1,0.018517631
11834.2,0.010017978
11834.3,0.007171902
11834.4,0.012676849
11834.5,0.015680589
11834.6,0.011078713
11834.7,0.014891931
11834.8,0.016483944
11834.9,0.026130766
11835,0.024640008
11835.1,0.001654471
11835.2,0.008343877
11835.3,0.031311941
11835.4,0.019309885
11835.5,0.010231099
11835.6,0.00515616
11835.7,0.015338301
11835.8,0.028201273
11835.9,0.024693295
11836,0.026425716
11836.1,0.024104023
11836.2,0.018560338
11836.3,0.002975914
11836.4,0.008844962
11836.5,0.017215321
11836.6,0.010109371
11836.7,0.029092534
11836.8,0.00979192
11836.9,0.030603774
11837,0.012781893
11837.1,0.028370243
11837.2,0.018116457
11837.3,0.008170807
11837.4,0.044259282
11837.5,0.025531287
11837.6,0.024088869
11837.7,0.004102027
11837.8,0.034233381
11837.9,0.019820981
11838,0.009054203
11838.1,0.025382749
11838.2,0.011688068
11838.3,0.026188864
11838.4,0.008256031
11838.5,0.024657069
11838.6,0.020803307
11838.7,0.01489075
11838.8,0.003601677
11838.9,0.033654742
11839,0.019273249
11839.1,0.026127477
11839.2,0.018627646
11839.3,0.024818868
11839.4,0.020367958
11839.5,0.007342641
11839.6,0.017710044
11839.7,0.018729472
11839.8,0.03762798
11839.9,0.02925106
11840,0.010034171
11840.1,0.013942798
11840.2,0.011878306
11840.3,0.013291236
11840.4,0.023830782
11840.5,0.022515237
11840.6,0.008978678
11840.7,0.020819716
11840.8,0.003974375
11840.9,0.016436871
11841,0.014701659
11841.1,0.015182169
11841.2,0.014514989
11841.3,0.009652749
11841.4,0.029634681
11841.5,0.015618078
11841.6,0.025590394
11841.7,0.015738255
11841.8,0.032581146
11841.9,0.021992165
11842,0.003022872
11842.1,0.014002834
11842.2,0.035335765
11842.3,0.013709489
11842.4,0.02472867
11842.5,0.001536078
11842.6,0.002435463
11842.7,0.008883273
11842.8,0.007604393
11842.9,0.021907027
11843,0.029801061
11843.1,0.017777754
11843.2,0.007059345
11843.3,0.021232389
11843.4,0.019570721
11843.5,0.038803654
11843.6,0.017726551
11843.7,0.030843704
11843.8,0.009565448
11843.9,0.015966277
11844,0.019514586
11844.1,0.019546335
11844.2,0.02147849
11844.3,0.0100793
11844.4,0.02695762
11844.5,0.004196633
11844.6,0.009036941
11844.7,0.025198236
11844.8,0.026683035
11844.9,0.00976701
11845,0.016226477
11845.1,0.017758816
11845.2,0.018912342
11845.3,0.016670391
11845.4,0.019582537
11845.5,0.02841844
11845.6,0.023503605
11845.7,0.028963298
11845.8,0.013105443
11845.9,0.012531586
11846,0.019095344
11846.1,0.030759061
11846.2,0.007124157
11846.3,0.021021891
11846.4,0.0179196
11846.5,0.025615555
11846.6,0.01561973
11846.7,0.021203835
11846.8,0.021872734
11846.9,0.007497121
11847,0.015237529
11847.1,0.011777821
11847.2,0.030888215
11847.3,0.011536929
11847.4,0.021209893
11847.5,0.023350638
11847.6,0.026728915
11847.7,0.013424054
11847.8,0.018835283
11847.9,0.012003061
11848,0
11848.1,0.007715433
11848.2,0.020591168
11848.3,0.024836579
11848.4,0.02269327
11848.5,0.036102481
11848.6,0.015727309
11848.7,0.020675533
11848.8,0.010005424
11848.9,0.036663654
11849,0.022707529
11849.1,0.022482056
11849.2,0.018563488
11849.3,0.025131948
11849.4,0.027996737
11849.5,0.01884565
11849.6,0.008050709
11849.7,0.027395668
11849.8,0.026603942
11849.9,0.015700834
11850,0.028868225
11850.1,0.023892692
11850.2,0.01741099
11850.3,0.00975495
11850.4,0.005089654
11850.5,0.014261788
11850.6,0.008372967
11850.7,0.022801074
11850.8,0.023908365
11850.9,0.012257083
11851,0.023975389
11851.1,0.015394401
11851.2,0.017400828
11851.3,0.007394085
11851.4,0.018426101
11851.5,0.030313328
11851.6,0.015527294
11851.7,0.020533635
11851.8,0.010861649
11851.9,0.028463094
11852,0.017859857
11852.1,0.019042478
11852.2,0.028755646
11852.3,0.011638692
11852.4,0.027536023
11852.5,0.01352312
11852.6,0.027667133
11852.7,0.020419165
11852.8,0.01728339
11852.9,0.016471312
11853,0.021303858
11853.1,0.013198881
11853.2,0.02495793
11853.3,0.021785341
11853.4,0.017657615
11853.5,0
11853.6,0.019945022
11853.7,0.03775405
11853.8,0.027096591
11853.9,0.013682395
11854,0.014494198
11854.1,0.033830136
11854.2,0.033798193
11854.3,0.015997016
11854.4,0.015042315
11854.5,0.02290209
11854.6,0.016326951
11854.7,0.014322206
11854.8,0.015731871
11854.9,0.016403362
11855,0.015470282
11855.1,0.020497551
11855.2,0.03983219
11855.3,0.015793315
11855.4,0.015879949
11855.5,0.012556265
11855.6,0.028994273
11855.7,0.020647006
11855.8,0.009012053
11855.9,0.014368313
11856,0.023448041
11856.1,0.038806569
11856.2,0.01965849
11856.3,0.015240628
11856.4,0.009109762
11856.5,0.015213098
11856.6,0.022270024
11856.7,0.02738339
11856.8,0.009896138
11856.9,0.009005052
11857,0.012899124
11857.1,0.016231118
11857.2,0.014904232
11857.3,0.012628368
11857.4,0.015808903
11857.5,0.012243672
11857.6,0.021525567
11857.7,0.038593035
11857.8,0.023077096
11857.9,0.004516893
11858,0.001325147
11858.1,0.019667527
11858.2,0.027425347
11858.3,0.016920002
11858.4,0.012615965
11858.5,0.019942563
11858.6,0.021215035
11858.7,0.02262865
11858.8,0.017963083
11858.9,0.012553175
11859,0.012522066
11859.1,0.021579888
11859.2,0.027060223
11859.3,0.022938721
11859.4,0.028235239
11859.5,0.005926796
11859.6,0.024190735
11859.7,0.011321894
11859.8,0
11859.9,0.022883884
11860,0.031593394
11860.1,0.010536695
11860.2,0.020037687
11860.3,0.006634175
11860.4,0.001976889
11860.5,0.019684896
11860.6,0.014843394
11860.7,0.01873395
11860.8,0.02322063
11860.9,0.019653658
11861,0.019277822
11861.1,0.013955068
11861.2,0.00622625
11861.3,0.008949199
11861.4,0.014123269
11861.5,0.018841768
11861.6,0.007404208
11861.7,0.026288985
11861.8,0.016754262
11861.9,0.013598746
11862,0.021001366
11862.1,0.014470302
11862.2,0.008485046
11862.3,0.025684195
11862.4,0.020605887
11862.5,0.01991293
11862.6,0.009305328
11862.7,0.022029702
11862.8,0.031458624
11862.9,0.002231248
11863,0.022978633
11863.1,0.017400566
11863.2,0.017841901
11863.3,0.015688541
11863.4,0.019119966
11863.5,0.025311758
11863.6,0.024619725
11863.7,0.011639608
11863.8,0.02816329
11863.9,0.017122104
11864,0.01093934
11864.1,0.009666142
11864.2,0.011514577
11864.3,0.019479042
11864.4,0.001725544
11864.5,0.025640227
11864.6,0.029760282
11864.7,0.019325871
11864.8,0.022061993
11864.9,0.009583642
11865,0.022069953
11865.1,0.01909718
11865.2,0.027929908
11865.3,0.019377127
11865.4,0.010528789
11865.5,0.013938214
11865.6,0.02491629
11865.7,0.020782285
11865.8,0.014280396
11865.9,0.02007561
11866,0.008181473
11866.1,0.026413033
11866.2,0.019196509
11866.3,0.028959658
11866.4,0.02197904
11866.5,0.019956294
11866.6,0.01787518
11866.7,0.03233318
11866.8,0.024639921
11866.9,0.026471776
11867,0.013815129
11867.1,0.020043545
11867.2,0.032180853
11867.3,0.021803103
11867.4,0.007847076
11867.5,0.015136279
11867.6,0.012883965
11867.7,0.021015398
11867.8,0.020716283
11867.9,0.015890366
11868,0.024383809
11868.1,0.021898039
11868.2,0.013177818
11868.3,0.000946115
11868.4,0.013628286
11868.5,0.018051378
11868.6,0.011757997
11868.7,0.024079084
11868.8,0.016758882
11868.9,0.007169844
11869,0.018943627
11869.1,0.00432457
11869.2,0.026421473
11869.3,0.019358274
11869.4,0.034838006
11869.5,0.02307317
11869.6,0.024306909
11869.7,0.013944729
11869.8,0.00686115
11869.9,0.027619326
11870,0.021048196
11870.1,0.022168661
11870.2,0.009112884
11870.3,0.010955222
11870.4,0.028285272
11870.5,0.026998668
11870.6,0.00894246
11870.7,0.008421175
11870.8,0.02228183
11870.9,0.021361224
11871,0.020497419
11871.1,0.021072142
11871.2,0.020467885
11871.3,0.022406165
11871.4,0.027218715
11871.5,0.014254017
11871.6,0.027276745
11871.7,0.023891298
11871.8,0.015288068
11871.9,0.024443702
11872,0.018660251
11872.1,0.019463945
11872.2,0.025920765
11872.3,0.007677137
11872.4,0.024961161
11872.5,0.020177023
11872.6,0
11872.7,0.004726132
11872.8,0.005112732
11872.9,0.032369995
11873,0.010529118
11873.1,0.022641879
11873.2,0.027529213
11873.3,0.013020557
11873.4,0.008197313
11873.5,0.028706699
11873.6,0.009016357
11873.7,0.034723237
11873.8,0.028635612
11873.9,0.01987826
11874,0.008522334
11874.1,0.014521309
11874.2,0.032618556
11874.3,0.0131789
11874.4,0.012214214
11874.5,0.021700876
11874.6,0.030178304
11874.7,0.009439648
11874.8,0.016599722
11874.9,0.018029059
11875,0.004884481
11875.1,0.022589536
11875.2,0.034437027
11875.3,0.012564287
11875.4,0.009370679
11875.5,0.024572654
11875.6,0.027780158
11875.7,0.0345597
11875.8,0.030286044
11875.9,0.024024183
11876,0.015501381
11876.1,0.018578083
11876.2,0.027698048
11876.3,0.01480254
11876.4,0.007217698
11876.5,0.000832876
11876.6,0.023396572
11876.7,0.034382119
11876.8,0.007160264
11876.9,0.016710618
11877,0.020226521
11877.1,0.016393959
11877.2,0.01987712
11877.3,0.022791053
11877.4,0.012794452
11877.5,0.006304253
11877.6,0.013209783
11877.7,0.021301291
11877.8,0.024037656
11877.9,0.014302879
11878,0.028963348
11878.1,0.029288582
11878.2,0.009393311
11878.3,0.018859228
11878.4,0.020360323
11878.5,0.020841035
11878.6,0.04154341
11878.7,0.029819814
11878.8,0.020761873
11878.9,0.022224075
11879,0.025034496
11879.1,0.010567269
11879.2,0.009867439
11879.3,0.012113993
11879.4,0.020296115
11879.5,0.003867632
11879.6,0.027402465
11879.7,0.021931518
11879.8,0.025504162
11879.9,0.014103856
11880,0.024375223
11880.1,0.018638364
11880.2,0.026300364
11880.3,0.020512364
11880.4,0.017589003
11880.5,0.008003839
11880.6,0.016548115
11880.7,0.016623905
11880.8,0.013042869
11880.9,0.01192943
11881,0.037466031
11881.1,0.027552612
11881.2,0.020056825
11881.3,0.008689102
11881.4,0.015569854
11881.5,0.030370539
11881.6,0.023214036
11881.7,0.015430227
11881.8,0.011505138
11881.9,0.010133297
11882,0.018712197
11882.1,0.013870292
11882.2,0.031747572
11882.3,0.022092132
11882.4,0.005292207
11882.5,0.020614782
11882.6,0.014285061
11882.7,0.011003116
11882.8,0.02830086
11882.9,0.021223894
11883,0.024610866
11883.1,0.02784197
11883.2,0
11883.3,0.013725952
11883.4,0.023829797
11883.5,0.0129951
11883.6,0
11883.7,0.022828526
11883.8,0.01894256
11883.9,0.013446182
11884,0.018413056
11884.1,0.015049108
11884.2,0.024103931
11884.3,0.020783863
11884.4,0.024902071
11884.5,0.012913954
11884.6,0.017855769
11884.7,0.003269376
11884.8,0.015369654
11884.9,0.035640312
11885,0.015744483
11885.1,0.01259981
11885.2,0.01712094
11885.3,0.021323707
11885.4,0.026123151
11885.5,0.015838405
11885.6,0.027632558
11885.7,0.026090624
11885.8,0.020162569
11885.9,0.01640186
11886,0.016805844
11886.1,0.028632522
11886.2,0.006587013
11886.3,0.016085602
11886.4,0.022665088
11886.5,0.020770043
11886.6,0.009644687
11886.7,0.018370895
11886.8,0
11886.9,0.022491486
11887,0.008648112
11887.1,0.026645282
11887.2,0.012980146
11887.3,0.021191976
11887.4,0.017353423
11887.5,0.010707768
11887.6,0.017867958
11887.7,0.013926305
11887.8,0.03092443
11887.9,0.033353319
11888,0.016994199
11888.1,0.018807536
11888.2,0.031701318
11888.3,0.003515215
11888.4,0.012282999
11888.5,0.022571956
11888.6,0.022070194
11888.7,0.01333738
11888.8,0.016663528
11888.9,0.033791081
11889,0.031509293
11889.1,0.024264821
11889.2,0.008806519
11889.3,0.023737175
11889.4,0.028149741
11889.5,0.033314074
11889.6,0.01705652
11889.7,0.030987969
11889.8,0.016954009
11889.9,0.031895099
11890,0.022724833
11890.1,0.00989821
11890.2,0.018619717
11890.3,0.026882201
11890.4,0.005326254
11890.5,0.021698096
11890.6,0.017770831
11890.7,0.012288267
11890.8,0.022818185
11890.9,0.009357426
11891,0.023131572
11891.1,0.01681816
11891.2,0.026232041
11891.3,0.009426026
11891.4,0.01462381
11891.5,0.020664979
11891.6,0.023501628
11891.7,0.011977258
11891.8,0.018634369
11891.9,0.030395143
11892,0.012600708
11892.1,0.021482622
11892.2,0.023774368
11892.3,0.004954511
11892.4,0.01541729
11892.5,0.010248909
11892.6,0.01582759
11892.7,0.025709357
11892.8,0.022272771
11892.9,0.020428661
11893,0.030149671
11893.1,0.003012296
11893.2,0.02595917
11893.3,0.020869694
11893.4,0.02221346
11893.5,0.022640014
11893.6,0.010025295
11893.7,0.010807475
11893.8,0.029341671
11893.9,0.024254112
11894,0.023062082
11894.1,0.00204055
11894.2,0.015495079
11894.3,0.033422864
11894.4,0.012954536
11894.5,0.012953263
11894.6,0.03616982
11894.7,0.011240588
11894.8,0.028588238
11894.9,0.027551623
11895,0.016550666
11895.1,0.023248457
11895.2,0.032740491
11895.3,0.02445867
11895.4,0.013609813
11895.5,0.024592697
11895.6,0.014997402
11895.7,0.014377471
11895.8,0.029288284
11895.9,0.004001792
11896,0.01003893
11896.1,0.020212116
11896.2,0.03472066
11896.3,0.035832316
11896.4,0.010345934
11896.5,0.019902602
11896.6,0.008644797
11896.7,0.024838502
11896.8,0.018748707
11896.9,0.027308173
11897,0.00905922
11897.1,0.02135696
11897.2,0.031064728
11897.3,0.027498249
11897.4,0.02537492
11897.5,0.027076968
11897.6,0.013330928
11897.7,0.006353624
11897.8,0.014388895
11897.9,0.019834261
11898,0.014762385
11898.1,0.013191556
11898.2,0.013419417
11898.3,0.012004246
11898.4,0.017433952
11898.5,0.023470467
11898.6,0
11898.7,0.012127185
11898.8,0.022814259
11898.9,0.028444064
11899,0.012332328
11899.1,0.016676727
11899.2,0.013770819
11899.3,0.041807494
11899.4,0.007464674
11899.5,0.014682465
11899.6,0.014665201
11899.7,0.011631124
11899.8,0.011191714
11899.9,0.010339924
11900,0.020833843
11900.1,0.008727971
11900.2,0.013733955
11900.3,0.025911949
11900.4,0.002462127
11900.5,0.00982919
11900.6,0.020687372
11900.7,0.021968918
11900.8,0.026512842
11900.9,0.003332598
11901,0.021184278
11901.1,0.015071691
11901.2,0.023242005
11901.3,0.011252698
11901.4,0.022860764
11901.5,0.01760478
11901.6,0.013540005
11901.7,0.026978035
11901.8,0.015455923
11901.9,0.018041215
11902,0.009675405
11902.1,0.024583346
11902.2,0.020883562
11902.3,0.007875262
11902.4,0.031708467
11902.5,0.009100788
11902.6,0.029986875
11902.7,0.004888645
11902.8,0.011458963
11902.9,0.012386499
11903,0.012566019
11903.1,0.032466839
11903.2,0.02338269
11903.3,0.020600977
11903.4,0.031738982
11903.5,0.026219849
11903.6,0.006544033
11903.7,0.021982308
11903.8,0.010487311
11903.9,0.007668549
11904,0.022867924
11904.1,0.020071604
11904.2,0.017690018
11904.3,0.024501858
11904.4,0.027798407
11904.5,0.005394698
11904.6,0.027059124
11904.7,0.017148897
11904.8,0.013071445
11904.9,0.016360819
11905,0.024739799
11905.1,0.034354739
11905.2,0.025867802
11905.3,0.018369136
11905.4,0.013477515
11905.5,0.02219705
11905.6,0.024759483
11905.7,0.006621369
11905.8,0.027103862
11905.9,0.001573014
11906,0.021100255
11906.1,0.018176716
11906.2,0.012111513
11906.3,0.023000706
11906.4,0.014504318
11906.5,0.029059499
11906.6,0.012686609
11906.7,0.017652512
11906.8,0.016219381
11906.9,0.016692296
11907,0.024393979
11907.1,0
11907.2,0.020326515
11907.3,0.019450953
11907.4,0.014665564
11907.5,0.016553286
11907.6,0.016379395
11907.7,0.021729673
11907.8,0.029138966
11907.9,0.025330908
11908,0.020341477
11908.1,0.021297412
11908.2,0.016156737
11908.3,0.027025408
11908.4,0.018558979
11908.5,0.008346027
11908.6,0.034677168
11908.7,0.028231421
11908.8,0.03736458
11908.9,0.022369426
11909,0.007448372
11909.1,0.039892996
11909.2,0.022495716
11909.3,0.025297456
11909.4,4.60E-13
11909.5,0.02201298
11909.6,0.031322726
11909.7,0.023300678
11909.8,0.019792451
11909.9,0.017311734
11910,0.023345409
11910.1,0.006412968
11910.2,0.024633287
11910.3,0.019225673
11910.4,0.022694534
11910.5,0.030296229
11910.6,0.023834816
11910.7,0.019738452
11910.8,0.007772342
11910.9,0.01992138
11911,0.021633447
11911.1,0.018767438
11911.2,0.01111
11911.3,0.01135819
11911.4,0.018941714
11911.5,0.021442109
11911.6,0.02015711
11911.7,0.015745048
11911.8,0.008304996
11911.9,0.011692624
11912,0.034190303
11912.1,0.013265663
11912.2,0.007633796
11912.3,0.02069426
11912.4,0.02569853
11912.5,0.03117789
11912.6,0.019166463
11912.7,0.013416041
11912.8,0.034723115
11912.9,0.017630208
11913,0.02080648
11913.1,0.016237626
11913.2,0.014558398
11913.3,0.029547418
11913.4,0.021005067
11913.5,0.023426587
11913.6,0.017669139
11913.7,0.024892735
11913.8,0.022340191
11913.9,0.022823204
11914,0.019402472
11914.1,0.020406242
11914.2,0.014386559
11914.3,0.018269685
11914.4,0.022064569
11914.5,0.011561385
11914.6,0.008153786
11914.7,0.016214032
11914.8,0.016706778
11914.9,0.017293409
11915,0.019983501
11915.1,0.007638458
11915.2,0.008541058
11915.3,0.016076121
11915.4,0.024093286
11915.5,0.024942209
11915.6,0.021067546
11915.7,0.008158269
11915.8,0.020020187
11915.9,0.028337957
11916,0.017341045
11916.1,0.018095626
11916.2,0.015161337
11916.3,0.021697415
11916.4,0.012850242
11916.5,0.00299774
11916.6,0.009330974
11916.7,0.007615574
11916.8,0.002354313
11916.9,0.001686187
11917,0.014902258
11917.1,0.02210337
11917.2,0.034482996
11917.3,0.008019014
11917.4,0.018334393
11917.5,0.007967682
11917.6,0.008492916
11917.7,0.017732609
11917.8,0.020244803
11917.9,0.014835312
11918,0.034983385
11918.1,0.024149143
11918.2,0.019847764
11918.3,0.010378615
11918.4,0.029761907
11918.5,0.03656968
11918.6,0.014696316
11918.7,0.016488582
11918.8,0.021476448
11918.9,0.028392294
11919,0.015852474
11919.1,0.0128445
11919.2,0.026635464
11919.3,0.023624887
11919.4,0.030661862
11919.5,0.017789505
11919.6,0.011578693
11919.7,0.017417445
11919.8,0.017890071
11919.9,0.01175161
11920,0.035436082
11920.1,0.020922027
11920.2,0.01960453
11920.3,0.031116742
11920.4,0.02488854
11920.5,0.01961273
11920.6,0.028766938
11920.7,0.022782793
11920.8,0.0136329
11920.9,0.016343868
11921,0.032997573
11921.1,0.019238271
11921.2,0.014165804
11921.3,0.021912137
11921.4,0.007091519
11921.5,0.02363491
11921.6,0.022380157
11921.7,0.015159598
11921.8,0.025656915
11921.9,0.016603703
11922,0.011492892
11922.1,0.021985783
11922.2,0.010735498
11922.3,0.00890898
11922.4,0.021549514
11922.5,0.030190835
11922.6,0.008451579
11922.7,0.026100616
11922.8,0.000435793
11922.9,0.022331612
11923,0.022203502
11923.1,0.011743971
11923.2,0.033369572
11923.3,0.023388773
11923.4,0.037204571
11923.5,0.00945477
11923.6,0.037116463
11923.7,0.011819039
11923.8,0.011279048
11923.9,0.01713713
11924,0.005110953
11924.1,0.011048927
11924.2,0.020453834
11924.3,0.02365767
11924.4,0.017170228
11924.5,0.014945848
11924.6,0.011217801
11924.7,0.018125831
11924.8,0.028292639
11924.9,0.033523397
11925,0.020148195
11925.1,0.013946038
11925.2,0.012524274
11925.3,0.027499664
11925.4,0.016448478
11925.5,0.03101089
11925.6,0.004153424
11925.7,0.014868447
11925.8,0.024280844
11925.9,0.034503333
11926,0.012093265
11926.1,0.020730414
11926.2,0.022888702
11926.3,0.013129161
11926.4,0.014436981
11926.5,0.014375336
11926.6,0.019730007
11926.7,0.031774448
11926.8,0.01583761
11926.9,0.019596634
11927,0.019711237
11927.1,0.015649195
11927.2,0.015000586
11927.3,0.009613357
11927.4,0.018912279
11927.5,0.013598225
11927.6,0.013666781
11927.7,0.015586883
11927.8,0.009340391
11927.9,0.012705495
11928,0.021336049
11928.1,0.014695643
11928.2,0.033371681
11928.3,0.021683218
11928.4,0.028316477
11928.5,0.01780942
11928.6,0.006618601
11928.7,0.007868223
11928.8,0.025219539
11928.9,0.027791597
11929,0.005790761
11929.1,0.017238235
11929.2,0.025519365
11929.3,0.029417718
11929.4,0.025116566
11929.5,0.021478511
11929.6,0.032875328
11929.7,0.025452149
11929.8,0.024157462
11929.9,0.010794479
11930,0.026547815
11930.1,0.008551488
11930.2,0.005822867
11930.3,0.012029796
11930.4,0.022529825
11930.5,0.011072843
11930.6,0.016462918
11930.7,0.018922057
11930.8,0.01935673
11930.9,0.012786261
11931,0.027642596
11931.1,0.022626529
11931.2,0.027418039
11931.3,0.018086099
11931.4,0.028633866
11931.5,0.034525745
11931.6,0.021848281
11931.7,0.023076532
11931.8,0.037212239
11931.9,0.011449013
11932,0.011449825
11932.1,0.017314238
11932.2,0.023594767
11932.3,0.00797404
11932.4,0.012166442
11932.5,0.01119838
11932.6,0.019770476
11932.7,0.022093924
11932.8,0.015244652
11932.9,0.016909148
11933,0.008765193
11933.1,0.012444794
11933.2,0.024124003
11933.3,0.019722137
11933.4,0.033525248
11933.5,0.015409853
11933.6,0.009301797
11933.7,0.025344173
11933.8,0.01277562
11933.9,0.003755816
11934,0.008563718
11934.1,0.010773067
11934.2,0.013106411
11934.3,0.029765825
11934.4,0.029098291
11934.5,0.020445115
11934.6,0.027708664
11934.7,0.01787974
11934.8,0.01677425
11934.9,0.00854267
11935,0.010802485
11935.1,0.027919414
11935.2,0.024621522
11935.3,0.000207057
11935.4,0.030285254
11935.5,0.027349346
11935.6,0.02587346
11935.7,0.006421736
11935.8,0.035770322
11935.9,0.002749524
11936,0.006239801
11936.1,0.016443965
11936.2,0.004731479
11936.3,0.00225714
11936.4,0.033447831
11936.5,0.014205588
11936.6,0.010390481
11936.7,0.009791353
11936.8,0.041698285
11936.9,0.002706931
11937,0.025208815
11937.1,0.02582538
11937.2,0.028385945
11937.3,0.017830153
11937.4,0.031337831
11937.5,0.011712895
11937.6,0.011764538
11937.7,0.020787901
11937.8,0.024962305
11937.9,0.009122269
11938,0.034999276
11938.1,0.00665878
11938.2,0.025255662
11938.3,0.006818245
11938.4,0.01483973
